,lipid,fc,p,pnd1,pnd2
348,PE(14:0/22:5)-H,0.7218776545989662,0.28977224043608746,30,60
349,PE(14:0/22:6)-H,1.1040790142619892,0.4847484102036932,30,60
350,PE(16:0/16:0)-H,0.9807548131538637,0.8962635128594847,30,60
351,PE(16:0/16:1)-H,0.8784297198510257,0.257960987499985,30,60
352,PE(16:0/18:1)-H,1.0132894146356366,0.8616539119363331,30,60
353,PE(16:0/18:2)-H,0.9427895460988284,0.4177980044387154,30,60
354,PE(16:0/18:3)-H,1.3804210920568882,0.040569760911807355,30,60
355,PE(16:0/20:1)-H,0.9545135780154795,0.674124191416227,30,60
356,PE(16:0/20:2)-H,1.180838953635552,0.07644939278994817,30,60
357,PE(16:0/20:3)-H,0.9580997941910121,0.6084833001307661,30,60
358,PE(16:0/20:4)-H,0.7604136542602989,0.0035747010143315173,30,60
359,PE(16:0/20:5)-H,0.8701742954122451,0.3758089618504874,30,60
360,PE(16:0/22:4)-H,0.73598623958885,0.0007990208630116,30,60
361,PE(16:0/22:5)-H,0.9594096103922239,0.6932693594915944,30,60
362,PE(16:0/22:6)-H,0.8649112859974474,0.1955774476711383,30,60
363,PE(18:0/16:1)-H,0.8642717188254663,0.3953160839515567,30,60
364,PE(18:0/18:0)-H,0.775006106772696,0.02580595502539663,30,60
365,PE(18:0/18:1)-H,0.7668440541842714,0.004239175737587548,30,60
366,PE(18:0/18:2)-H,0.9536753079811918,0.6969367740824397,30,60
367,PE(18:0/18:3)-H,0.8232475689264418,0.16517849967391746,30,60
368,PE(18:0/20:1)-H,0.6948274590172191,0.010902949920831814,30,60
369,PE(18:0/20:2)-H,1.122690558539485,0.2670935410082966,30,60
370,PE(18:0/20:3)-H,1.109139970853853,0.5220995627531411,30,60
371,PE(18:0/20:4)-H,0.8404037014923953,0.06342113530474966,30,60
372,PE(18:0/20:5)-H,0.592965283105132,0.0005931620386414581,30,60
373,PE(18:0/22:4)-H,0.9980174571029976,0.989385409462745,30,60
374,PE(18:0/22:5)-H,1.0233929223760645,0.8400914264365937,30,60
375,PE(18:0/22:6)-H,0.9961966242355318,0.9735650286513677,30,60
376,PE(18:1/16:1)-H,1.0654017279605505,0.44185513770595897,30,60
377,PE(18:1/18:1)-H,0.8913599695983205,0.1495114716257569,30,60
378,PE(18:1/18:2)-H,0.9300597731433777,0.44354750212880656,30,60
379,PE(18:1/18:3)-H,0.9721605494601608,0.8219968497499418,30,60
380,PE(18:1/20:1)-H,1.031552223028981,0.7495871614350176,30,60
381,PE(18:1/20:2)-H,1.066146140658197,0.44621059700803023,30,60
382,PE(18:1/20:3)-H,0.9529804343989123,0.6597122959324004,30,60
383,PE(18:1/20:4)-H,0.7208363466055923,0.004721269319060248,30,60
384,PE(18:1/20:5)-H,0.7919260749264861,0.12648950598817263,30,60
385,PE(18:1/22:4)-H,0.77169545191469,0.018078931224787178,30,60
386,PE(18:1/22:5)-H,1.005200517751052,0.9619537592273997,30,60
387,PE(18:1/22:6)-H,0.8517068429042337,0.15107610919540376,30,60
388,PE(18:2/16:1)-H,0.9485129436092363,0.6551191128935501,30,60
389,PE(18:2/18:2)-H,0.9315447286710774,0.5436846616687867,30,60
390,PE(18:2/20:1)-H,1.0549746633336716,0.6880273535246813,30,60
391,PE(18:2/20:3)-H,1.135853969980976,0.4033132842171432,30,60
392,PE(18:2/20:4)-H,0.7915815672540545,0.045984473404675236,30,60
393,PE(18:2/20:5)-H,1.1029416300323003,0.6083989711479169,30,60
394,PE(18:2/22:6)-H,0.7995955616465023,0.1565880802287516,30,60
395,PE(O-16:0/16:0)-H,0.8176388044725094,0.4312887779396808,30,60
396,PE(O-16:0/16:1)-H,0.9753956153227465,0.8957102690553751,30,60
397,PE(O-16:0/18:0)-H,0.6872222346991461,0.35046612892641693,30,60
398,PE(O-16:0/18:1)-H,0.8568416681453402,0.1293091509172079,30,60
399,PE(O-16:0/18:2)-H,0.8183929119228871,0.30727284630533236,30,60
400,PE(O-16:0/20:1)-H,0.6953626905952601,0.08098306527204549,30,60
401,PE(O-16:0/20:3)-H,0.8478655703130775,0.39448930637673474,30,60
402,PE(O-16:0/20:4)-H,0.8023802113435692,0.04061518656289716,30,60
403,PE(O-16:0/20:5)-H,0.8609018864807884,0.22983111817372334,30,60
404,PE(O-16:0/22:4)-H,0.5817406214288965,0.005469378541252903,30,60
405,PE(O-16:0/22:6)-H,0.7211803457665058,0.009480437112636523,30,60
406,PE(O-18:0/16:0)-H,0.724453486152072,0.02550126955859587,30,60
407,PE(O-18:0/16:1)-H,1.0340016022838505,0.8177079227409119,30,60
408,PE(O-18:0/20:4)-H,0.8822337589409346,0.40249109238560576,30,60
409,PE(O-18:0/20:5)-H,0.6712329908992584,0.005973243941196439,30,60
410,PE(O-18:0/22:4)-H,0.7536749153412045,0.06550256075281437,30,60
411,PE(P-14:0/18:0)-H,0.6695147247509619,0.15225277868599157,30,60
412,PE(P-16:0/16:1)-H,0.6711030689473814,0.006686261720403671,30,60
413,PE(P-16:0/18:0)-H,0.6419325185941532,0.06420008874878586,30,60
414,PE(P-16:0/18:1)-H,0.5531898404351808,0.001589997025598855,30,60
415,PE(P-16:0/18:2)-H,0.8049001452153202,0.11318834893494795,30,60
416,PE(P-16:0/18:3)-H,0.6749544324253117,0.07475210869672623,30,60
417,PE(P-16:0/20:1)-H,0.4223021617531177,0.006157999727839286,30,60
418,PE(P-16:0/20:2)-H,0.9261350889776739,0.5269576508471008,30,60
419,PE(P-16:0/20:3)-H,0.9995910503996869,0.9969969235438984,30,60
420,PE(P-16:0/20:4)-H,0.7999902875346997,0.043682237841126216,30,60
421,PE(P-16:0/20:5)-H,1.1523232562206391,0.4273863054068936,30,60
422,PE(P-16:0/22:4)-H,0.7773610051041279,0.01596922945614894,30,60
423,PE(P-16:0/22:5)-H,0.9313285529020578,0.4780286274529314,30,60
424,PE(P-16:0/22:6)-H,0.8125204540413694,0.056959432265614625,30,60
425,PE(P-16:1/18:1)-H,1.4123373921956763,0.014543009479705554,30,60
426,PE(P-18:0/16:0)-H,0.957577262192256,0.758396809766183,30,60
427,PE(P-18:0/16:1)-H,0.7235837353807912,0.015186366918915043,30,60
428,PE(P-18:0/18:1)-H,0.6144848293651994,0.0005286990757321057,30,60
429,PE(P-18:0/18:2)-H,0.9051924273310602,0.4653365279269245,30,60
430,PE(P-18:0/20:1)-H,0.4164141564711459,0.004954632382341909,30,60
431,PE(P-18:0/20:2)-H,0.6716168404843454,0.023339439751363978,30,60
432,PE(P-18:0/20:3)-H,0.7885407697016621,0.04941889938772155,30,60
433,PE(P-18:0/20:4)-H,0.6111455310955382,4.1470324839985885e-05,30,60
434,PE(P-18:0/20:5)-H,0.5860825247942805,0.0001255760336722758,30,60
435,PE(P-18:0/22:4)-H,0.5511131638297008,5.8209062741223124e-05,30,60
436,PE(P-18:0/22:5)-H,0.6987797561911114,0.0026324024874376144,30,60
437,PE(P-18:0/22:6)-H,0.6456388540606692,0.0006481060464898911,30,60
438,PE(P-18:1/16:0)-H,0.9725297353972474,0.7847523849304858,30,60
439,PE(P-18:1/16:1)-H,0.704158314855218,0.002069924274179417,30,60
440,PE(P-18:1/18:0)-H,0.6361435465855956,0.0011570134317935245,30,60
441,PE(P-18:1/18:1)-H,0.5566948871491593,8.60980210964993e-06,30,60
442,PE(P-18:1/18:2)-H,0.7071909487231791,0.001820700386012354,30,60
443,PE(P-18:1/20:1)-H,0.4654584067086466,3.500657593090938e-05,30,60
444,PE(P-18:1/20:2)-H,0.6779773844967036,0.0008329113020410753,30,60
445,PE(P-18:1/20:3)-H,0.6849131534886242,0.0012891377526054273,30,60
446,PE(P-18:1/20:4)-H,0.5491969217952183,6.979966293922226e-06,30,60
447,PE(P-18:1/20:5)-H,0.7905508539281375,0.1634738422302955,30,60
448,PE(P-18:1/22:4)-H,0.4741171150920617,6.81411437080737e-07,30,60
449,PE(P-18:1/22:5)-H,0.6990627308397077,0.004857493012231702,30,60
450,PE(P-18:1/22:6)-H,0.6379295890108544,0.0008752060432949415,30,60
451,PE(P-18:2/18:2)-H,0.7749924973307689,0.1756869713565494,30,60
452,PE(P-18:2/20:4)-H,0.800766673879806,0.06161470560114905,30,60
453,PE(P-18:2/22:6)-H,0.9990099329724647,0.9943159240018726,30,60
454,LPG(16:0)-H,0.9400778435872792,0.5684008602181314,30,60
455,LPG(18:0)-H,1.0475864818198939,0.7598296965643762,30,60
456,PG(14:0/14:0)-H,1.1383219606382624,0.34440188693963336,30,60
457,PG(14:1/14:1)-H,1.2108132257822137,0.33277030849136713,30,60
458,PG(14:0/18:1)-H,1.4209710139787857,0.0008177233171105741,30,60
459,PG(14:0/18:2)-H,1.442161523979026,0.002118132975925021,30,60
460,PG(14:0/18:3)-H,0.8011920175942842,0.5062762559542038,30,60
461,PG(14:0/20:1)-H,1.3730269564986877,0.05196454657624769,30,60
462,PG(14:0/20:2)-H,1.2176824835345617,0.054649747878972976,30,60
463,PG(14:0/20:3)-H,1.2659198397926084,0.06457914969984979,30,60
464,PG(14:0/20:4)-H,1.2245764513123851,0.007435137527809628,30,60
465,PG(14:0/22:4)-H,1.0251002937378788,0.8545615024532434,30,60
466,PG(14:0/22:5)-H,1.2560387387308893,0.13042571071066966,30,60
467,PG(14:0/22:6)-H,1.3372891689134583,0.012570626829513931,30,60
468,PG(16:0/14:0)-H,1.3995373163556741,0.009040807736440887,30,60
469,PG(16:0/16:0)-H,1.3945678910859087,0.012383694514494371,30,60
470,PG(16:0/16:1)-H,1.2406720178323811,0.010004981070202786,30,60
471,PG(16:0/18:0)-H,1.140068908178562,0.08113259401241421,30,60
472,PG(16:0/18:1)-H,1.0978523915255136,0.14485870890077757,30,60
473,PG(16:0/18:2)-H,1.1109954633546848,0.16205716665495612,30,60
474,PG(16:0/18:3)-H,1.2239303290843953,0.0205040326543512,30,60
475,PG(16:0/20:1)-H,1.3945293988292173,0.0008724359782209917,30,60
476,PG(16:0/20:2)-H,1.3964435890516664,0.00069315609790204,30,60
477,PG(16:0/20:3)-H,1.0580796519167368,0.49525767776250273,30,60
478,PG(16:0/20:4)-H,0.901586074672677,0.24189674901888353,30,60
479,PG(16:0/20:5)-H,1.028884964018117,0.7468975361602914,30,60
480,PG(16:0/22:4)-H,0.865616830561349,0.055426790477054406,30,60
481,PG(16:0/22:5)-H,0.9621958197898254,0.673093158988722,30,60
482,PG(16:0/22:6)-H,0.9065747230720186,0.2766998611737788,30,60
483,PG(18:0/14:0)-H,1.5155280159932527,0.0030790829226638506,30,60
484,PG(18:0/16:1)-H,1.2612973981663826,0.036730477160349634,30,60
485,PG(18:0/18:0)-H,1.3654724499578033,0.0014200600250895681,30,60
486,PG(18:0/18:1)-H,1.2780437272178193,0.001638124332413622,30,60
487,PG(18:0/18:2)-H,1.3381282280284559,0.006065662046590244,30,60
488,PG(18:0/18:3)-H,0.9180309520551299,0.27346416739599844,30,60
489,PG(18:0/20:0)-H,0.8127870872795259,0.02500629415919543,30,60
490,PG(18:0/20:1)-H,1.4241457167032996,0.011293929514147281,30,60
491,PG(18:0/20:2)-H,1.5200349780440199,0.000513715031724307,30,60
492,PG(18:0/20:3)-H,1.0074338956542273,0.9259078440795973,30,60
493,PG(18:0/20:4)-H,0.9451957961105736,0.45812503029168883,30,60
494,PG(18:0/20:5)-H,0.9036672638608612,0.2524327607874671,30,60
495,PG(18:0/22:4)-H,0.8602912147426719,0.11282543226488387,30,60
496,PG(18:0/22:5)-H,1.0062779516887426,0.9559133946951325,30,60
497,PG(18:0/22:6)-H,0.8293462594938281,0.061981321506163554,30,60
498,PG(18:1/16:1)-H,1.040955073945736,0.5065388862894844,30,60
499,PG(18:1/18:1)-H,1.1265074533610848,0.06245695305593901,30,60
500,PG(18:1/18:2)-H,1.3402070994874893,0.0038788507545784575,30,60
501,PG(18:1/18:3)-H,1.0987244886136283,0.24777596569827293,30,60
502,PG(18:1/20:1)-H,0.9881079778203555,0.8993619820172942,30,60
503,PG(18:1/20:2)-H,1.3349667309694728,0.004548873737825531,30,60
504,PG(18:1/20:3)-H,0.926386151595279,0.2915287215238923,30,60
505,PG(18:1/20:4)-H,0.88707181251853,0.12566475384120973,30,60
506,PG(18:1/20:5)-H,0.9957276504844356,0.9636531060965579,30,60
507,PG(18:1/22:4)-H,0.8161746686910144,0.024063294695739833,30,60
508,PG(18:1/22:5)-H,0.9536657018527485,0.603140677913026,30,60
509,PG(18:1/22:6)-H,0.7923194149708165,0.01740304565287624,30,60
510,PG(18:2/16:1)-H,1.220378354446587,0.008446797113727285,30,60
511,PG(18:2/18:2)-H,1.4394934514749018,0.0001775729885576539,30,60
512,PG(18:2/18:3)-H,1.1444877031089387,0.32797490052766753,30,60
513,PG(18:2/20:1)-H,0.7623428619711242,0.0028554966779468175,30,60
514,PG(18:2/20:2)-H,1.7140556658244614,1.1068000336133346e-05,30,60
515,PG(18:2/20:3)-H,1.1170244275470398,0.20216651376058684,30,60
516,PG(18:2/20:4)-H,0.9992083534349415,0.9936935385108353,30,60
517,PG(18:2/20:5)-H,1.3989403334337918,0.020351098242576676,30,60
518,PG(18:2/22:4)-H,1.1361755725799527,0.16665181497834772,30,60
519,PG(18:2/22:5)-H,1.0106724865016656,0.8988300130209079,30,60
520,PG(18:2/22:6)-H,1.0714472250507256,0.45223920272279916,30,60
521,PG(20:0/16:1)-H,1.1785041530155596,0.2944266356662907,30,60
522,PG(20:0/18:1)-H,0.8544414995643391,0.41478950804110515,30,60
523,PG(20:0/18:2)-H,1.6303157974259503,0.025371580326882026,30,60
524,PG(20:0/20:4)-H,0.9667850027868081,0.8568764440727679,30,60
525,LPI(16:0)-H,1.2166895944950304,0.3568990602826557,30,60
526,LPI(16:1)-H,0.9227598229731527,0.6349352218953881,30,60
527,LPI(18:0)-H,1.3402705451814694,0.05898791722818248,30,60
528,LPI(18:1)-H,1.0052851948381958,0.9723268843106043,30,60
529,LPI(18:2)-H,1.1902287026058451,0.253009266148984,30,60
530,LPI(20:0)-H,1.0060235872801888,0.9733766525659722,30,60
531,LPI(20:1)-H,0.9394686343075417,0.645282551962788,30,60
532,LPI(20:2)-H,1.0204665181473178,0.8871020236771986,30,60
533,LPI(20:3)-H,1.1661185092036834,0.2564493779218539,30,60
534,LPI(20:4)-H,0.9306059707852914,0.7024939985775751,30,60
535,LPI(22:4)-H,1.0564959392162114,0.7647124772052748,30,60
536,PI(14:0/18:1)-H,0.7027819780088969,0.006385915916738873,30,60
537,PI(14:0/20:1)-H,0.7998589977939103,0.015047203741312031,30,60
538,PI(14:0/20:4)-H,0.8480510379261234,0.14515165777671366,30,60
539,PI(16:0/16:0)-H,0.8959394375200732,0.23522212243925708,30,60
540,PI(16:0/16:1)-H,1.0001746952199293,0.9982682616546309,30,60
541,PI(16:0/18:0)-H,0.7980151939743542,0.004471771271154687,30,60
542,PI(16:0/18:1)-H,0.9569733440104871,0.5297574887725365,30,60
543,PI(16:0/18:2)-H,0.9615775637385434,0.6404353092687471,30,60
544,PI(16:0/18:3)-H,0.9457818345781243,0.6228299056626629,30,60
545,PI(16:0/20:1)-H,0.8267053091166632,0.06430458889894564,30,60
546,PI(16:0/20:2)-H,0.9200601049800372,0.2781517988181487,30,60
547,PI(16:0/20:3)-H,0.9366826968555314,0.35960517002913495,30,60
548,PI(16:0/20:4)-H,0.8586639957496766,0.09235002635374953,30,60
549,PI(16:0/20:5)-H,1.0668749640144317,0.6079298377099511,30,60
550,PI(16:0/22:4)-H,0.8302454924436123,0.05145798838654767,30,60
551,PI(16:0/22:5)-H,0.9260915219473974,0.39841828250062694,30,60
552,PI(16:0/22:6)-H,0.8487276813337095,0.24655350283460456,30,60
553,PI(18:0/16:1)-H,0.6291205374510662,2.8854970538666854e-07,30,60
554,PI(18:0/18:0)-H,0.8642432201066146,0.032694046755641075,30,60
555,PI(18:0/18:1)-H,0.5661456857672356,5.663733368901075e-09,30,60
556,PI(18:0/18:2)-H,0.7277219803601044,2.3120162036473956e-05,30,60
557,PI(18:0/18:3)-H,1.3368432756874635,0.00676523414098957,30,60
558,PI(18:0/20:1)-H,0.3763560374857492,2.001836292817838e-06,30,60
559,PI(18:0/20:2)-H,0.7003970623370079,8.522527953422248e-05,30,60
560,PI(18:0/20:3)-H,0.9047786013916137,0.14238887323896687,30,60
561,PI(18:0/20:4)-H,0.8812060158767874,0.10995910941924972,30,60
562,PI(18:0/20:5)-H,0.9227844483885258,0.31746087015825775,30,60
563,PI(18:0/22:4)-H,0.7943654257335705,0.003593974753041296,30,60
564,PI(18:0/22:5)-H,1.0208745597204896,0.8339273010730832,30,60
565,PI(18:0/22:6)-H,0.8806160179641256,0.2096355481830995,30,60
566,PI(18:1/16:1)-H,0.8619882369900195,0.126789375367424,30,60
567,PI(18:1/18:1)-H,0.8517612338746973,0.01341802460066912,30,60
568,PI(18:1/18:2)-H,0.9737764100229114,0.7456635778819936,30,60
569,PI(18:1/18:3)-H,1.0685226694829872,0.6454297544262322,30,60
570,PI(18:1/20:1)-H,0.6891715010921842,0.00027819047942178725,30,60
571,PI(18:1/20:2)-H,0.9514408311131707,0.49772467725591796,30,60
572,PI(18:1/20:3)-H,0.8902454894122654,0.16589069907464565,30,60
573,PI(18:1/20:4)-H,0.8322422535853118,0.04285817256080434,30,60
574,PI(18:1/20:5)-H,1.081236395446924,0.5091684887236732,30,60
575,PI(18:1/22:4)-H,0.8000796239282042,0.010316254669880724,30,60
576,PI(18:1/22:5)-H,0.9530175365283501,0.6194511660170943,30,60
577,PI(18:1/22:6)-H,0.8845273794919174,0.2806709676253295,30,60
578,PI(18:2/16:1)-H,0.9385273957433211,0.6226748955822913,30,60
579,PI(18:2/18:2)-H,0.9058615548885934,0.30972799050977884,30,60
580,PI(18:2/20:3)-H,0.8423660889054866,0.19405539604585367,30,60
581,PI(18:2/20:4)-H,0.8082898469231918,0.08137337062261431,30,60
582,PI(18:2/22:4)-H,0.8071929695993884,0.10433770629205498,30,60
583,PI(18:2/22:6)-H,0.8353256738983328,0.2673457586777589,30,60
584,PI(20:0/16:1)-H,0.5060965131970514,,30,60
585,PI(20:0/18:1)-H,0.6941184858561419,0.013255679588652912,30,60
586,PI(20:0/20:4)-H,0.8649199916701035,0.08348220728482672,30,60
587,PI(20:0/22:6)-H,0.8229856852358958,0.17821165501287645,30,60
588,LPS(18:0)-H,0.9709918521617752,0.9565239850116246,30,60
589,LPS(18:1)-H,0.7459354645981029,0.5374666450974729,30,60
590,LPS(20:0)-H,1.0015554135560263,0.997906258518769,30,60
591,PS(14:0/20:1)-H,0.9226468072827329,0.6312903615942873,30,60
592,PS(14:0/20:4)-H,0.9225337321787728,0.7722795509487322,30,60
593,PS(16:0/18:0)-H,1.1690008121111868,0.3136784765552775,30,60
594,PS(16:0/20:1)-H,0.8943896765164838,0.4771096141692457,30,60
595,PS(16:0/20:4)-H,0.8572796911556538,0.3168333341320341,30,60
596,PS(16:0/20:5)-H,0.9980776497928857,0.9905532300929538,30,60
597,PS(16:0/22:4)-H,0.992802922004027,0.9744120663825587,30,60
598,PS(16:0/22:5)-H,1.149065625047854,0.46268469850466165,30,60
599,PS(16:0/22:6)-H,0.838441336546018,0.2639106946491716,30,60
600,PS(18:0/14:0)-H,1.133170942376641,0.48217486662043163,30,60
601,PS(18:0/16:1)-H,1.1192429427296444,0.48872864493915136,30,60
602,PS(18:0/18:0)-H,0.9236953286844924,0.63269840736887,30,60
603,PS(18:0/18:1)-H,0.960497623454507,0.786620583575081,30,60
604,PS(18:0/18:2)-H,1.102161620484493,0.4975668222551394,30,60
605,PS(18:0/18:3)-H,1.0821850516222147,0.5519903681439173,30,60
606,PS(18:0/20:0)-H,0.6778337123136229,0.0024456357462256783,30,60
607,PS(18:0/20:1)-H,0.8432441835264731,0.27082574697201744,30,60
608,PS(18:0/20:2)-H,1.0339275667505434,0.7863748356308158,30,60
609,PS(18:0/20:3)-H,0.9485695804690836,0.7127369453186565,30,60
610,PS(18:0/20:4)-H,0.8346529793225507,0.17237290890154042,30,60
611,PS(18:0/20:5)-H,0.8882719806047444,0.546286505223909,30,60
612,PS(18:0/22:4)-H,0.9448028016105661,0.6764499470898306,30,60
613,PS(18:0/22:5)-H,1.1123620384008603,0.46696874898039165,30,60
614,PS(18:0/22:6)-H,0.8899155052333629,0.3376041362876059,30,60
615,PS(18:1/16:1)-H,0.8361456588275258,0.35063094410980866,30,60
616,PS(18:1/18:1)-H,0.7945431230948873,0.11751266433590297,30,60
617,PS(18:1/20:2)-H,0.9698691931701862,0.8960064111136332,30,60
618,PS(18:1/20:4)-H,0.6988735833857903,0.06138670648360868,30,60
619,PS(18:1/22:6)-H,0.8007512213980826,0.2269133315156175,30,60
620,PS(18:2/18:2)-H,0.9593970486509189,0.8279539163440096,30,60
621,PS(18:2/20:1)-H,0.7731775935836284,0.3287316330033483,30,60
622,PS(18:2/20:2)-H,1.0687427852697855,0.7833226847876277,30,60
623,PS(18:2/20:4)-H,0.6042154164411069,0.007704250275033315,30,60
624,PS(18:2/22:6)-H,0.9317439328185825,0.736284042631328,30,60
625,PS(20:0/16:1)-H,0.9433849019334402,0.6545841729631305,30,60
626,PS(20:0/18:2)-H,0.825789879234363,0.12514585910122045,30,60
627,PS(20:0/18:3)-H,0.789243490029654,0.17918278925602327,30,60
628,PS(20:0/20:1)-H,0.6660410212731407,0.003121201796158109,30,60
629,PS(20:0/20:2)-H,0.9067411072299477,0.4323052363164803,30,60
630,PS(20:0/20:3)-H,0.8566008571181032,0.3279833111320455,30,60
631,PS(20:0/20:4)-H,0.8200301350223859,0.11769047044076798,30,60
632,PS(20:0/22:4)-H,0.7582773659791778,0.07403503847046485,30,60
633,PS(20:0/22:5)-H,0.83632318417353,0.27577804030620884,30,60
634,PS(20:0/22:6)-H,0.5608339214848418,0.044032625419030746,30,60
635,FFA 12:0 (Lauric acid),1.0660824497778598,0.8689374150526543,30,60
636,FFA 13:0 (Tridecanoic acid),1.095375685419102,0.820827200580273,30,60
637,FFA 14:0 (Myristic acid),0.8419523349156561,0.6577414210966435,30,60
638,"FFA 14:1 (Myristoleic acid, nâ€“5)",0.8978938322585869,0.7294235035047769,30,60
639,FFA 15:0 (Pentadecylic acid),0.7439084325563445,0.4104971860880112,30,60
640,FFA 16:0 (Palmitic acid),0.8764823956379448,0.7669295785657778,30,60
641,"FFA 16:1 (Palmitoleic acid, nâ€“7)",0.9716761128672522,0.9395193563374482,30,60
642,FFA 17:0 (Margaric acid),0.9756559770623561,0.9523340889092893,30,60
643,FFA 18:0 (Stearic acid),0.7805052316586323,0.5251431721505184,30,60
644,"FFA 18:1 (Oleic acid, nâ€“9 or cis-Vaccenic acid, nâ€“7)",0.8857641336279897,0.7378968464225355,30,60
645,"FFA 18:1 (Elaidic acid, nâ€“9 or trans-Vaccenic acid, nâ€“7)",0.9433431456524598,0.8666858202432286,30,60
646,"FFA 18:2 (Linoleic acid, nâ€“6)",1.3357587267201854,0.5059993386895514,30,60
647,"FFA 18:3 (a-Linolenic acid, nâ€“3 or g-Linolenic acid, nâ€“6)",0.7378447176388089,0.3427991137634069,30,60
648,"FFA 18:4 (Stearidonic acid, nâ€“3)",0.8725459385601513,0.8064802356414917,30,60
649,FFA 19:0 (Tuberculostearic acid),0.813787560170382,0.5463798417081729,30,60
650,FFA 20:0 (Arachidic acid),0.8345067739118556,0.6124468206307034,30,60
651,"FFA 20:1 (cis-11-Eicosenoic acid, nâ€“9)",1.0715512947754275,0.8545950011821755,30,60
652,"FFA 20:2 (cis-11-14-Eicosadienoic acid, nâ€“6)",0.9937511946925937,0.985907939318104,30,60
653,"FFA 20:3 (Dihomo-g-linolenic acid, nâ€“6 or Mead acid, nâ€“9)",0.8445038200482324,0.6642487359845286,30,60
654,"FFA 20:4 (Arachidonic acid, nâ€“6)",0.8101728604722458,0.5665952657793568,30,60
655,"FFA 20:5 (Eicosapentaenoic acid, nâ€“3)",0.8931047928759197,0.7846530255656842,30,60
656,FFA 21:0 (Heneicosanoic acid),0.8581556955785361,0.6682533992362711,30,60
657,FFA 22:0 (Behenic acid),0.8667801017675075,0.6935908800032285,30,60
658,"FFA 22:1 (Erucic acid, nâ€“9)",1.0634618445733277,0.8760666283256731,30,60
659,"FFA 22:4 (Docosatetraenoic acid,  nâ€“6)",0.8786026817524475,0.7858203608797887,30,60
660,"FFA 22:5 (Docosapentaenoic acid, nâ€“6)",0.8894968900868382,0.74532028933654,30,60
661,"FFA 22:6 (Docosahexaenoic acid, nâ€“3)",0.850672060640572,0.6566659532830921,30,60
662,FFA 23:0 (Tricosanoic acid),1.0104254743195396,0.9771929763595069,30,60
663,FFA 24:0 (Lignoceric acid),0.9639442759567313,0.9222229439553956,30,60
664,"FFA 24:1 (Nervonic acid, nâ€“9)",0.8764880032295909,0.7894980630790778,30,60
665,FFA 25:0 (Pentacosanoic acid),0.8388449119703991,0.6380249618348697,30,60
666,FFA 26:0 (Cerotic acid),0.7241484431039312,0.36920114179605146,30,60
667,FFA 27:0 (Heptacosanoic acid),0.9472827090561304,0.8889063523023246,30,60
668,FFA 28:0 (Montanic acid),1.3287239274650857,0.4963795198137102,30,60
669,EPA,0.9509341885980406,0.9303342345044843,30,60
670,DHA,0.8305186022871688,0.61264123171947,30,60
671,DPA,0.8723623810495483,0.7263445840542277,30,60
672,Adrenic Acid,0.8708143020197824,0.7698917675698383,30,60
673,AA,0.7799346768890225,0.5081767614035471,30,60
674,CE(20:0)+H,0.6842118027977011,0.3409793513910264,30,60
675,CE(22:5)+H,0.4853503045701571,0.5495714215284114,30,60
676,CE(18:2)+H,0.5965025968373125,0.18039376718965403,30,60
677,CE(18:3)+H,0.34727738683902154,0.08254219966236302,30,60
678,TAG(44:1/FA16:0)+NH4,0.7207803168543088,0.5980884588242965,30,60
679,TAG(44:2/FA16:0)+NH4,0.4444478555041927,0.17977793974139977,30,60
680,TAG(46:2/FA14:0)+NH4,1.1030083079655513,0.7987744523788365,30,60
681,TAG(47:1/FA14:0)+NH4,0.4735752565590804,0.3205088995541196,30,60
682,TAG(47:2/FA18:1)+NH4,0.9146148073665583,0.8658272373115676,30,60
683,TAG(48:2/FA18:1)+NH4,1.4474927754528806,0.3736898507763686,30,60
684,TAG(48:3/FA16:0)+NH4,0.36513276121924804,0.3932089215367671,30,60
685,TAG(50:3/FA14:0)+NH4,0.45614715665454947,0.42102255749284045,30,60
686,TAG(50:3/FA16:0)+NH4,0.6723558165824143,0.4924155117464364,30,60
687,TAG(50:4/FA14:0)+NH4,0.8786050621844849,0.786361164311947,30,60
688,TAG(51:3/FA16:1)+NH4,0.5426009291325073,0.16220707515718513,30,60
689,TAG(52:5/FA18:1)+NH4,0.5370452076344274,0.2580284444486968,30,60
690,TAG(52:6/FA16:1)+NH4,0.2855472816867605,0.22563406916303086,30,60
691,TAG(55:5/FA18:2)+NH4,0.7611020151457569,0.5783703187287123,30,60
692,TAG(55:7/FA22:6)+NH4,1.7646229422974584,0.5420964537905963,30,60
693,DAG(16:0/16:1)+NH4,0.7120134892336003,0.5266066567615706,30,60
694,DAG(14:0/20:0)+NH4,0.8554748867436881,0.6026474325776889,30,60
695,DAG(16:1/18:0)+NH4,1.6768973400826528,0.2826564547006063,30,60
696,PC(16:0/20:5)+AcO,1.399298263506649,0.013605640585093493,30,60
697,PC(18:0/22:4)+AcO,0.7831367022484466,0.06935125034767013,30,60
698,PE(14:0/20:3)-H,0.9084073903178382,0.6763080104857573,30,60
699,PE(18:2/20:2)-H,1.0697259817347786,0.6207414373190288,30,60
700,PE(P-14:0/18:1)-H,0.8434814212509885,0.4800114807168351,30,60
701,LPG(18:1)-H,1.0308042305738656,0.7946405899961443,30,60
702,PG(14:0/20:5)-H,0.785732466077198,0.5543102354648454,30,60
